id,email,currency,amount
17817,Lise.Roxann.83648@optiopay.com,USD,2134
17818,Micki.Micki.51051@optiopay.com,EUR,-317
17819,Catalina.Lise.28561@optiopay.com,USD,-409
17820,Sacha.Giselle.78752@optiopay.com,USD,-1456
17821,Quinton.Giselle.118955@optiopay.com,EUR,2200
17822,Elizbeth.Donnell.14030@optiopay.com,USD,-1297
17823,Sebastian.Quinton.182338@optiopay.com,USD,-849
17824,Wilton.Catalina.135093@optiopay.com,USD,-817
17825,Stephan.Sacha.187771@optiopay.com,USD,206
17826,Stephan.Stephan.142394@optiopay.com,USD,1982
17827,Brendan.Quinton.31884@optiopay.com,USD,369
17828,Yoshik.Micki.16828@optiopay.com,EUR,-501
17829,Ladonna.Donnell.154477@optiopay.com,EUR,2661
17830,Lise.Lise.118411@optiopay.com,EUR,1147
17831,Lise.Roxann.67258@optiopay.com,USD,1969
17832,Wilton.Catalina.135093@optiopay.com,EUR,678
17833,Wilton.Catalina.135093@optiopay.com,EUR,961
17834,Stephan.Ara.72241@optiopay.com,EUR,-1050
17835,Ladonna.Micki.160951@optiopay.com,EUR,2318
17836,Ladonna.Sacha.104976@optiopay.com,USD,-1024
17837,Giuseppina.Ara.125566@optiopay.com,EUR,-1798
17838,Stephan.Stephan.142394@optiopay.com,USD,1190
17839,Cristi.Cristi.109019@optiopay.com,USD,-344
17840,Yoshik.Elizbeth.61884@optiopay.com,EUR,1389
17841,Ladonna.Stephan.129033@optiopay.com,USD,2091
17842,Cristi.Wilton.58580@optiopay.com,EUR,-427
17843,Emelina.Ladonna.120863@optiopay.com,USD,-1199
17844,Quinton.Sacha.174151@optiopay.com,USD,249
17845,Catalina.Quinton.188967@optiopay.com,USD,2085
17846,Yoshik.Ladonna.126124@optiopay.com,USD,-391
17847,Lise.Giuseppina.172711@optiopay.com,EUR,905
17848,Cecilia.Lise.4096@optiopay.com,EUR,45
17849,Emelina.Giuseppina.14641@optiopay.com,USD,-949
17850,Sacha.Quinton.96024@optiopay.com,USD,-1662
17851,Giuseppina.Sacha.4526@optiopay.com,EUR,1761
17852,Giselle.Roxann.83521@optiopay.com,EUR,2469
17853,Ara.Yoshik.105680@optiopay.com,EUR,2542
17854,Roxann.Emelina.128371@optiopay.com,USD,-1871
17855,Cecilia.Roxann.44731@optiopay.com,USD,145
17856,Catalina.Giselle.1@optiopay.com,USD,-1294
17857,Cristi.Giuseppina.6739@optiopay.com,EUR,-369
17858,Ladonna.Sacha.104976@optiopay.com,USD,2356
17859,Emelina.Brendan.89457@optiopay.com,USD,118
17860,Ara.Quinton.139659@optiopay.com,USD,-695
17861,Catalina.Catalina.114823@optiopay.com,USD,2339
17862,Ladonna.Ladonna.114023@optiopay.com,EUR,1376
17863,Giuseppina.Ara.125566@optiopay.com,USD,-615
17864,Stephan.Brendan.44697@optiopay.com,USD,-1586
17865,Catalina.Wilton.146037@optiopay.com,EUR,827
17866,Elizbeth.Quinton.32079@optiopay.com,EUR,2283
17867,Wilton.Lise.68892@optiopay.com,EUR,-350
17868,Giselle.Ara.167636@optiopay.com,USD,1531
17869,Quinton.Brendan.172400@optiopay.com,EUR,-1560
17870,Yoshik.Micki.16828@optiopay.com,EUR,1753
17871,Ladonna.Donnell.94332@optiopay.com,USD,2049
17872,Donnell.Sebastian.93189@optiopay.com,USD,-483
17873,Donnell.Ara.256@optiopay.com,USD,2532
17874,Elizbeth.Lise.172487@optiopay.com,USD,-380
17875,Brendan.Ladonna.22586@optiopay.com,USD,513
17876,Giuseppina.Yoshik.13046@optiopay.com,EUR,-94
17877,Ladonna.Yoshik.183604@optiopay.com,EUR,658
17878,Ladonna.Quinton.31001@optiopay.com,USD,432
17879,Quinton.Cecilia.97134@optiopay.com,USD,-1740
17880,Elizbeth.Emelina.162460@optiopay.com,USD,-1386
17881,Wilton.Micki.182192@optiopay.com,USD,2036
17882,Emelina.Brendan.36606@optiopay.com,USD,678
17883,Cristi.Quinton.101145@optiopay.com,EUR,2785
17884,Catalina.Yoshik.186231@optiopay.com,USD,-279
17885,Elizbeth.Cecilia.109425@optiopay.com,USD,2326
17886,Lise.Wilton.58344@optiopay.com,EUR,2899
17887,Ladonna.Sebastian.4922@optiopay.com,EUR,1158
17888,Sebastian.Quinton.182338@optiopay.com,EUR,1602
17889,Lise.Wilton.58344@optiopay.com,EUR,643
17890,Elizbeth.Quinton.32079@optiopay.com,EUR,-141
17891,Emelina.Lise.116898@optiopay.com,EUR,1565
17892,Wilton.Wilton.100781@optiopay.com,EUR,1637
17893,Brendan.Sacha.140706@optiopay.com,EUR,-1673
17894,Giuseppina.Yoshik.13046@optiopay.com,EUR,-1551
17895,Donnell.Sebastian.93189@optiopay.com,USD,1342
17896,Ladonna.Quinton.31001@optiopay.com,EUR,1613
17897,Sebastian.Giselle.57867@optiopay.com,EUR,-916
17898,Elizbeth.Emelina.162460@optiopay.com,USD,-659
17899,Lise.Catalina.142252@optiopay.com,USD,1716
17900,Stephan.Yoshik.129814@optiopay.com,USD,-1402
17901,Elizbeth.Lise.35744@optiopay.com,USD,1592
17902,Cristi.Stephan.1402@optiopay.com,EUR,239
17903,Brendan.Giuseppina.81@optiopay.com,USD,-1793
17904,Giselle.Giselle.134146@optiopay.com,EUR,1640
17905,Ladonna.Wilton.168130@optiopay.com,USD,1096
17906,Donnell.Sebastian.93189@optiopay.com,EUR,2507
17907,Quinton.Catalina.20736@optiopay.com,EUR,158
17908,Emelina.Lise.116898@optiopay.com,EUR,45
17909,Roxann.Roxann.180293@optiopay.com,USD,-1599
17910,Cecilia.Sacha.78031@optiopay.com,EUR,-1473
17911,Stephan.Cecilia.23646@optiopay.com,USD,-929
17912,Cecilia.Yoshik.145595@optiopay.com,EUR,1689
17913,Giuseppina.Ara.125566@optiopay.com,EUR,2766
17914,Elizbeth.Emelina.143930@optiopay.com,EUR,-1240
17915,Donnell.Ara.159841@optiopay.com,USD,-936
17916,Emelina.Roxann.90537@optiopay.com,USD,-1411
17917,Roxann.Giuseppina.36254@optiopay.com,USD,836
17918,Ara.Quinton.139659@optiopay.com,USD,-833
17919,Elizbeth.Giselle.82077@optiopay.com,USD,2992
17920,Cristi.Quinton.101145@optiopay.com,EUR,1169
17921,Lise.Giuseppina.145992@optiopay.com,EUR,-79
17922,Sacha.Stephan.74739@optiopay.com,EUR,2426
17923,Cecilia.Sacha.78031@optiopay.com,USD,2750
17924,Giuseppina.Wilton.12224@optiopay.com,EUR,484
17925,Sacha.Quinton.107824@optiopay.com,EUR,-1018
17926,Lise.Lise.118411@optiopay.com,USD,-1956
17927,Ara.Quinton.139659@optiopay.com,EUR,1997
17928,Brendan.Sacha.126265@optiopay.com,USD,1985
17929,Quinton.Catalina.20736@optiopay.com,USD,394
17930,Emelina.Giuseppina.137580@optiopay.com,USD,-717
17931,Sacha.Giselle.78752@optiopay.com,USD,1771
17932,Quinton.Elizbeth.51764@optiopay.com,EUR,-868
17933,Quinton.Ladonna.123465@optiopay.com,USD,1065
17934,Cristi.Quinton.101145@optiopay.com,EUR,-644
17935,Catalina.Stephan.116131@optiopay.com,EUR,2546
17936,Cristi.Donnell.32825@optiopay.com,USD,461
17937,Roxann.Micki.5228@optiopay.com,USD,108
17938,Quinton.Elizbeth.51764@optiopay.com,EUR,1573
17939,Yoshik.Stephan.160000@optiopay.com,EUR,615
17940,Sacha.Emelina.163144@optiopay.com,EUR,-1716
17941,Ara.Catalina.68212@optiopay.com,EUR,731
17942,Yoshik.Ladonna.2868@optiopay.com,EUR,-413
17943,Brendan.Stephan.124650@optiopay.com,EUR,1102
17944,Donnell.Cristi.58470@optiopay.com,USD,2492
17945,Cecilia.Roxann.132515@optiopay.com,EUR,2256
17946,Giselle.Ara.32189@optiopay.com,USD,-1093
17947,Donnell.Cristi.58470@optiopay.com,USD,2387
17948,Quinton.Ara.152323@optiopay.com,EUR,-846
17949,Giuseppina.Sacha.4526@optiopay.com,USD,-1819
17950,Wilton.Ladonna.158346@optiopay.com,EUR,936
17951,Ara.Elizbeth.58254@optiopay.com,USD,-222
17952,Elizbeth.Lise.83041@optiopay.com,USD,1011
17953,Roxann.Giselle.28350@optiopay.com,USD,410
17954,Cecilia.Lise.92171@optiopay.com,USD,2527
17955,Ara.Giuseppina.104429@optiopay.com,USD,-1074
17956,Ara.Giuseppina.157211@optiopay.com,USD,1477
17957,Giuseppina.Roxann.17594@optiopay.com,EUR,-1568
17958,Ara.Elizbeth.58254@optiopay.com,EUR,-1136
17959,Catalina.Lise.65536@optiopay.com,USD,768
17960,Wilton.Giselle.148615@optiopay.com,EUR,-718
17961,Elizbeth.Yoshik.100940@optiopay.com,USD,2696
17962,Sebastian.Giuseppina.79850@optiopay.com,USD,1230
17963,Stephan.Cecilia.23646@optiopay.com,EUR,-67
17964,Cristi.Giselle.175553@optiopay.com,USD,1952
17965,Donnell.Ara.256@optiopay.com,USD,1778
17966,Sebastian.Ladonna.157886@optiopay.com,EUR,2174
17967,Yoshik.Cristi.176286@optiopay.com,USD,2282
17968,Ladonna.Brendan.127227@optiopay.com,EUR,-1990
17969,Roxann.Brendan.119133@optiopay.com,EUR,-412
17970,Wilton.Emelina.166741@optiopay.com,EUR,1732
17971,Catalina.Catalina.114823@optiopay.com,EUR,2483
17972,Yoshik.Ladonna.2868@optiopay.com,USD,-1523
17973,Cristi.Wilton.58580@optiopay.com,EUR,136
17974,Elizbeth.Catalina.15256@optiopay.com,EUR,836
17975,Lise.Roxann.83648@optiopay.com,USD,1541
17976,Elizbeth.Quinton.32079@optiopay.com,USD,73
17977,Ladonna.Donnell.94332@optiopay.com,USD,779
17978,Elizbeth.Emelina.143930@optiopay.com,EUR,-1118
17979,Elizbeth.Donnell.14030@optiopay.com,EUR,192
17980,Cristi.Giselle.97897@optiopay.com,USD,-1238
17981,Ladonna.Lise.5027@optiopay.com,EUR,-496
17982,Wilton.Ladonna.158346@optiopay.com,USD,2937
17983,Catalina.Donnell.113466@optiopay.com,EUR,2304
17984,Sacha.Brendan.189546@optiopay.com,USD,-1453
17985,Sacha.Quinton.96024@optiopay.com,EUR,2910
17986,Yoshik.Cecilia.764@optiopay.com,USD,-114
17987,Giselle.Giselle.134146@optiopay.com,EUR,-1491
17988,Brendan.Quinton.31884@optiopay.com,EUR,-109
17989,Stephan.Cristi.108374@optiopay.com,USD,275
17990,Brendan.Ladonna.22586@optiopay.com,EUR,646
17991,Brendan.Sacha.19564@optiopay.com,USD,2417
17992,Roxann.Sacha.166987@optiopay.com,USD,-1472
17993,Roxann.Brendan.188596@optiopay.com,EUR,-254
17994,Quinton.Giselle.118955@optiopay.com,EUR,-423
17995,Stephan.Emelina.114794@optiopay.com,USD,272
17996,Ladonna.Ladonna.114023@optiopay.com,USD,1754
17997,Ladonna.Giselle.66321@optiopay.com,EUR,-1114
17998,Lise.Catalina.142252@optiopay.com,USD,1500
17999,Giselle.Brendan.154392@optiopay.com,EUR,-314
18000,Emelina.Giselle.112159@optiopay.com,EUR,2605
18001,Donnell.Sacha.171935@optiopay.com,USD,2978
18002,Giselle.Ara.167636@optiopay.com,USD,1869
18003,Ladonna.Giuseppina.100711@optiopay.com,USD,-855
18004,Elizbeth.Quinton.32079@optiopay.com,EUR,89
18005,Cristi.Sacha.38416@optiopay.com,USD,-608
18006,Elizbeth.Cecilia.109425@optiopay.com,EUR,2472
18007,Cristi.Giselle.175553@optiopay.com,EUR,-1469
18008,Ladonna.Stephan.52712@optiopay.com,EUR,2912
18009,Brendan.Sacha.126265@optiopay.com,EUR,2812
18010,Elizbeth.Sebastian.22432@optiopay.com,USD,-1859
18011,Giselle.Giselle.134146@optiopay.com,USD,2978
18012,Donnell.Sebastian.93189@optiopay.com,USD,-447
18013,Yoshik.Cecilia.175411@optiopay.com,USD,1252
18014,Sacha.Quinton.107824@optiopay.com,USD,-847
18015,Brendan.Cecilia.98382@optiopay.com,USD,-852
18016,Wilton.Catalina.150768@optiopay.com,USD,-489
18017,Catalina.Catalina.114823@optiopay.com,EUR,2883
18018,Quinton.Ara.152323@optiopay.com,USD,-1037
18019,Sacha.Emelina.163144@optiopay.com,USD,-1960
18020,Micki.Wilton.148478@optiopay.com,USD,2540
18021,Yoshik.Micki.11387@optiopay.com,EUR,2448
18022,Yoshik.Roxann.130256@optiopay.com,USD,982
18023,Brendan.Sebastian.93229@optiopay.com,USD,-93
18024,Giuseppina.Donnell.140042@optiopay.com,USD,1823
18025,Emelina.Giuseppina.104574@optiopay.com,EUR,1218
18026,Yoshik.Micki.11387@optiopay.com,EUR,1806
18027,Lise.Lise.118411@optiopay.com,EUR,-1816
18028,Yoshik.Giuseppina.157405@optiopay.com,USD,2247
18029,Ara.Catalina.68212@optiopay.com,USD,-552
18030,Emelina.Giuseppina.182069@optiopay.com,USD,2491
18031,Stephan.Elizbeth.2401@optiopay.com,USD,1143
18032,Ladonna.Elizbeth.42349@optiopay.com,EUR,264
18033,Sacha.Catalina.127470@optiopay.com,EUR,2905
18034,Cecilia.Sacha.78031@optiopay.com,EUR,243
18035,Ladonna.Cristi.155771@optiopay.com,EUR,1005
18036,Giselle.Yoshik.182399@optiopay.com,EUR,-1950
18037,Cristi.Cristi.109019@optiopay.com,USD,-1204
18038,Catalina.Lise.65536@optiopay.com,USD,-1785
18039,Elizbeth.Lise.35744@optiopay.com,USD,-668
18040,Micki.Wilton.148478@optiopay.com,EUR,-95
18041,Roxann.Giselle.28350@optiopay.com,USD,-1408
18042,Ladonna.Stephan.52712@optiopay.com,USD,638
18043,Sacha.Quinton.107824@optiopay.com,USD,-167
18044,Donnell.Giuseppina.165285@optiopay.com,USD,2126
18045,Sacha.Cecilia.69988@optiopay.com,EUR,314
18046,Sacha.Quinton.96024@optiopay.com,USD,-721
18047,Quinton.Elizbeth.77858@optiopay.com,EUR,1083
18048,Giuseppina.Ara.125566@optiopay.com,USD,-1545
18049,Brendan.Cecilia.98382@optiopay.com,EUR,818
18050,Ladonna.Quinton.31001@optiopay.com,USD,1396
18051,Yoshik.Quinton.19912@optiopay.com,EUR,2859
18052,Giselle.Yoshik.182399@optiopay.com,EUR,43
18053,Ladonna.Catalina.119886@optiopay.com,EUR,1711
18054,Roxann.Stephan.181434@optiopay.com,EUR,1140
18055,Yoshik.Ara.67102@optiopay.com,USD,932
18056,Ara.Wilton.17966@optiopay.com,USD,342
18057,Donnell.Cristi.24935@optiopay.com,EUR,-1504
18058,Elizbeth.Lise.35744@optiopay.com,USD,343
18059,Cristi.Giselle.97897@optiopay.com,EUR,2136
18060,Brendan.Yoshik.138604@optiopay.com,EUR,-1313
18061,Giuseppina.Sacha.4526@optiopay.com,USD,2460
18062,Catalina.Sebastian.625@optiopay.com,USD,-1338
18063,Ladonna.Brendan.127227@optiopay.com,EUR,536
18064,Yoshik.Ladonna.2868@optiopay.com,USD,1813
18065,Emelina.Donnell.173712@optiopay.com,USD,-1722
18066,Ladonna.Sebastian.4922@optiopay.com,EUR,-1729
18067,Yoshik.Micki.11387@optiopay.com,USD,-1081
18068,Elizbeth.Yoshik.100940@optiopay.com,EUR,2330
18069,Giuseppina.Donnell.79689@optiopay.com,EUR,2385
18070,Giuseppina.Roxann.17594@optiopay.com,EUR,791
18071,Yoshik.Sebastian.10775@optiopay.com,EUR,1548
18072,Catalina.Yoshik.188492@optiopay.com,USD,2073
18073,Yoshik.Cecilia.175411@optiopay.com,EUR,164
18074,Giselle.Ara.167636@optiopay.com,EUR,2329
18075,Cristi.Elizbeth.46818@optiopay.com,USD,-1760
18076,Donnell.Micki.130636@optiopay.com,USD,133
18077,Emelina.Brendan.36606@optiopay.com,USD,2600
18078,Quinton.Ara.152323@optiopay.com,EUR,1775
18079,Ladonna.Quinton.31001@optiopay.com,EUR,-1298
18080,Lise.Giuseppina.145992@optiopay.com,EUR,219
18081,Quinton.Elizbeth.77858@optiopay.com,EUR,-1596
18082,Donnell.Quinton.35091@optiopay.com,USD,-834
18083,Stephan.Yoshik.129814@optiopay.com,EUR,1712
18084,Giselle.Brendan.154392@optiopay.com,USD,-654
18085,Sacha.Quinton.96024@optiopay.com,EUR,836
18086,Yoshik.Wilton.44350@optiopay.com,USD,-1983
18087,Cristi.Elizbeth.57040@optiopay.com,USD,1599
18088,Ladonna.Sacha.51793@optiopay.com,USD,1860
18089,Ara.Yoshik.105680@optiopay.com,USD,637
18090,Lise.Roxann.27103@optiopay.com,USD,-1648
18091,Sebastian.Quinton.159181@optiopay.com,USD,1951
18092,Giuseppina.Sacha.4526@optiopay.com,USD,-1966
18093,Sebastian.Emelina.155022@optiopay.com,EUR,-1433
18094,Elizbeth.Roxann.2125@optiopay.com,EUR,1951
18095,Cecilia.Cristi.10597@optiopay.com,USD,83
18096,Giuseppina.Roxann.17594@optiopay.com,EUR,1896
18097,Emelina.Elizbeth.63@optiopay.com,USD,1114
18098,Giuseppina.Donnell.140042@optiopay.com,EUR,-1925
18099,Ladonna.Giselle.66321@optiopay.com,EUR,2283
18100,Ara.Wilton.17966@optiopay.com,EUR,-429
18101,Roxann.Roxann.180293@optiopay.com,EUR,-1361
18102,Ara.Ara.175433@optiopay.com,USD,-1136
18103,Donnell.Roxann.122678@optiopay.com,EUR,-1500
18104,Stephan.Sebastian.142217@optiopay.com,EUR,1138
18105,Sebastian.Quinton.159181@optiopay.com,USD,2531
18106,Roxann.Emelina.128371@optiopay.com,EUR,-580
18107,Ara.Yoshik.105680@optiopay.com,USD,1863
18108,Cecilia.Micki.26621@optiopay.com,EUR,-1798
18109,Sebastian.Lise.68130@optiopay.com,USD,-595
18110,Donnell.Ara.159841@optiopay.com,USD,326
18111,Roxann.Micki.5228@optiopay.com,USD,-240
18112,Catalina.Sebastian.625@optiopay.com,EUR,-305
18113,Catalina.Lise.65536@optiopay.com,USD,2085
18114,Quinton.Roxann.118426@optiopay.com,USD,996
18115,Catalina.Yoshik.186231@optiopay.com,EUR,2547
18116,Cristi.Elizbeth.57040@optiopay.com,EUR,259
18117,Roxann.Brendan.119133@optiopay.com,USD,1775
18118,Brendan.Yoshik.50625@optiopay.com,EUR,2247
18119,Sebastian.Emelina.155022@optiopay.com,USD,-1776
18120,Catalina.Yoshik.188492@optiopay.com,USD,-151
18121,Wilton.Wilton.100781@optiopay.com,USD,7
18122,Yoshik.Stephan.160000@optiopay.com,USD,2131
18123,Ladonna.Giselle.66321@optiopay.com,EUR,2449
18124,Cristi.Stephan.1402@optiopay.com,EUR,2698
18125,Giuseppina.Cecilia.153950@optiopay.com,EUR,-173
18126,Roxann.Stephan.43306@optiopay.com,EUR,1540
18127,Giselle.Roxann.83521@optiopay.com,USD,-168
18128,Giselle.Giselle.134146@optiopay.com,USD,526
18129,Sacha.Quinton.96024@optiopay.com,EUR,-1408
18130,Sacha.Micki.16@optiopay.com,EUR,24
18131,Ara.Elizbeth.175800@optiopay.com,EUR,809
18132,Giselle.Elizbeth.188506@optiopay.com,EUR,1902
18133,Donnell.Sacha.171935@optiopay.com,EUR,-1432
18134,Ladonna.Sebastian.4922@optiopay.com,USD,2770
18135,Quinton.Ara.152323@optiopay.com,USD,837
18136,Giselle.Roxann.83521@optiopay.com,EUR,-681
18137,Giuseppina.Wilton.12224@optiopay.com,EUR,-1308
18138,Donnell.Sacha.171935@optiopay.com,EUR,247
18139,Catalina.Lise.65536@optiopay.com,EUR,1298
18140,Cristi.Wilton.173240@optiopay.com,USD,140
18141,Ladonna.Cristi.155771@optiopay.com,EUR,1397
18142,Elizbeth.Emelina.162460@optiopay.com,EUR,903
18143,Emelina.Brendan.89457@optiopay.com,EUR,-1309
18144,Emelina.Giuseppina.104574@optiopay.com,USD,2870
18145,Lise.Wilton.58344@optiopay.com,USD,-1552
18146,Ladonna.Stephan.129033@optiopay.com,EUR,-1897
18147,Yoshik.Giselle.42943@optiopay.com,EUR,144
18148,Cristi.Stephan.1402@optiopay.com,USD,-182
18149,Ara.Roxann.161114@optiopay.com,USD,36
18150,Elizbeth.Stephan.188777@optiopay.com,EUR,2283
18151,Emelina.Donnell.173712@optiopay.com,EUR,2869
18152,Donnell.Giuseppina.165285@optiopay.com,USD,-483
18153,Ladonna.Giuseppina.100711@optiopay.com,EUR,-1164
18154,Roxann.Quinton.142747@optiopay.com,EUR,-1959
18155,Brendan.Yoshik.138604@optiopay.com,EUR,264
18156,Emelina.Wilton.11507@optiopay.com,EUR,1841
18157,Roxann.Giuseppina.36254@optiopay.com,EUR,993
18158,Ara.Catalina.68212@optiopay.com,USD,2548
18159,Ladonna.Sebastian.4922@optiopay.com,EUR,2254
18160,Quinton.Sacha.174151@optiopay.com,EUR,-254
18161,Ladonna.Cristi.155771@optiopay.com,EUR,1388
18162,Wilton.Lise.68892@optiopay.com,EUR,-1511
18163,Roxann.Emelina.144162@optiopay.com,USD,-863
18164,Lise.Sacha.19153@optiopay.com,EUR,371
18165,Wilton.Stephan.48567@optiopay.com,USD,-1435
18166,Quinton.Ladonna.123465@optiopay.com,EUR,1205
18167,Giuseppina.Ara.125566@optiopay.com,USD,99
18168,Ladonna.Stephan.129033@optiopay.com,EUR,-1397
18169,Giselle.Brendan.154392@optiopay.com,USD,22
18170,Giuseppina.Micki.6561@optiopay.com,USD,966
18171,Giuseppina.Cecilia.153950@optiopay.com,EUR,-169
18172,Roxann.Emelina.144162@optiopay.com,EUR,-856
18173,Sacha.Micki.16@optiopay.com,EUR,-1353
18174,Roxann.Emelina.144162@optiopay.com,USD,1465
18175,Giselle.Ara.71900@optiopay.com,EUR,1324
18176,Yoshik.Cristi.176286@optiopay.com,EUR,257
18177,Sacha.Micki.16@optiopay.com,EUR,174
18178,Lise.Wilton.88928@optiopay.com,USD,-1222
18179,Ara.Elizbeth.175800@optiopay.com,EUR,-866
18180,Micki.Wilton.68571@optiopay.com,EUR,-230
18181,Yoshik.Micki.168981@optiopay.com,EUR,-543
18182,Micki.Micki.51051@optiopay.com,USD,1827
18183,Yoshik.Ladonna.2868@optiopay.com,USD,-764
18184,Giuseppina.Yoshik.54537@optiopay.com,EUR,714
18185,Giuseppina.Catalina.10000@optiopay.com,USD,1835
18186,Ladonna.Lise.5027@optiopay.com,USD,-1687
18187,Emelina.Wilton.11507@optiopay.com,EUR,2704
18188,Giselle.Cecilia.126068@optiopay.com,USD,2383
18189,Elizbeth.Catalina.15256@optiopay.com,EUR,-802
18190,Giuseppina.Yoshik.13046@optiopay.com,USD,1279
18191,Roxann.Stephan.181434@optiopay.com,USD,2003
18192,Brendan.Giuseppina.167293@optiopay.com,EUR,-1085
18193,Micki.Brendan.43257@optiopay.com,EUR,369
18194,Yoshik.Quinton.19912@optiopay.com,USD,-1198
18195,Wilton.Emelina.166741@optiopay.com,USD,-1084
18196,Yoshik.Giuseppina.157405@optiopay.com,EUR,724
18197,Giselle.Lise.102407@optiopay.com,USD,-249
18198,Donnell.Sacha.7690@optiopay.com,EUR,1420
18199,Ara.Catalina.68212@optiopay.com,USD,-8
18200,Giselle.Ara.32189@optiopay.com,EUR,2368
18201,Brendan.Giuseppina.81@optiopay.com,USD,633
18202,Emelina.Giselle.112159@optiopay.com,EUR,-907
18203,Quinton.Giselle.118955@optiopay.com,USD,-947
18204,Lise.Wilton.146475@optiopay.com,EUR,839
18205,Quinton.Elizbeth.77858@optiopay.com,USD,2841
18206,Quinton.Giselle.118955@optiopay.com,EUR,-1441
18207,Emelina.Wilton.11507@optiopay.com,EUR,1676
18208,Catalina.Lise.28561@optiopay.com,EUR,1018
18209,Roxann.Emelina.179437@optiopay.com,USD,2889
18210,Emelina.Brendan.36606@optiopay.com,EUR,-6
18211,Quinton.Catalina.20736@optiopay.com,USD,1639
18212,Elizbeth.Sebastian.22432@optiopay.com,USD,2746
18213,Stephan.Cristi.108374@optiopay.com,EUR,539
18214,Giuseppina.Sacha.189351@optiopay.com,USD,-540
18215,Lise.Wilton.58344@optiopay.com,EUR,-1811
18216,Stephan.Stephan.142394@optiopay.com,EUR,2089
18217,Yoshik.Ladonna.2868@optiopay.com,EUR,-299
18218,Micki.Wilton.90486@optiopay.com,USD,2418
18219,Emelina.Roxann.109600@optiopay.com,USD,-854
18220,Giuseppina.Quinton.183029@optiopay.com,EUR,2372
18221,Roxann.Giuseppina.36254@optiopay.com,USD,-713
18222,Lise.Cecilia.130321@optiopay.com,EUR,-288
18223,Roxann.Emelina.128371@optiopay.com,EUR,417
18224,Yoshik.Ladonna.2868@optiopay.com,USD,-311
18225,Brendan.Sacha.19564@optiopay.com,USD,891
18226,Elizbeth.Stephan.184006@optiopay.com,EUR,1849
18227,Cecilia.Roxann.132515@optiopay.com,EUR,-1879
18228,Ladonna.Giselle.66321@optiopay.com,EUR,2503
18229,Ladonna.Quinton.31001@optiopay.com,USD,2428
18230,Wilton.Micki.182192@optiopay.com,EUR,2634
18231,Catalina.Yoshik.65564@optiopay.com,EUR,248
18232,Elizbeth.Donnell.14030@optiopay.com,USD,-1010
18233,Cecilia.Roxann.122040@optiopay.com,EUR,2521
18234,Roxann.Giuseppina.84626@optiopay.com,EUR,-209
18235,Micki.Sebastian.69719@optiopay.com,USD,2450
18236,Giselle.Lise.102407@optiopay.com,USD,-599
18237,Ladonna.Quinton.31001@optiopay.com,EUR,-1164
18238,Quinton.Cecilia.97134@optiopay.com,USD,-188
18239,Lise.Wilton.58344@optiopay.com,EUR,74
18240,Lise.Ladonna.30582@optiopay.com,EUR,838
18241,Giselle.Brendan.154392@optiopay.com,USD,1686
